angular velocity message - w:(-11.474609375, 103.6376953125, 0.54931640625) temp_celsius:22.71
angle message - roll:52.0 pitch:-12.6 yaw:-81.0 version:18128
magnetic message - vec:(-4778, -1755, -287) temp_celsius:0.0
quaternion message - q:0.70794677734375 0.274200439453125 -0.36279296875 -0.540283203125
acceleration message - vec:(0.9618164062500001, 7.383496093750001, 6.182421875) temp_celsius:22.71
angular velocity message - w:(-19.04296875, 55.96923828125, 8.97216796875) temp_celsius:22.71
angle message - roll:49.4 pitch:-8.3 yaw:-75.9 version:18128
magnetic message - vec:(-4461, -1688, -595) temp_celsius:0.0
quaternion message - q:0.730499267578125 0.2952880859375 -0.313323974609375 -0.529998779296875
acceleration message - vec:(0.8134765625000001, 7.096386718750001, 7.16337890625) temp_celsius:22.71
angular velocity message - w:(-37.9638671875, 39.55078125, 12.63427734375) temp_celsius:22.71
angle message - roll:46.2 pitch:-5.1 yaw:-71.9 version:18128
magnetic message - vec:(-4211, -1543, -851) temp_celsius:0.0
quaternion message - q:0.751312255859375 0.300262451171875 -0.267791748046875 -0.52301025390625
acceleration message - vec:(1.2345703125, 6.436035156250001, 7.335644531250001) temp_celsius:22.71
angular velocity message - w:(-47.119140625, -66.34521484375, 28.01513671875) temp_celsius:22.71
angle message - roll:42.1 pitch:-8.2 yaw:-72.9 version:18128
magnetic message - vec:(-4249, -1292, -991) temp_celsius:0.0
quaternion message - q:0.76153564453125 0.256011962890625 -0.271636962890625 -0.529754638671875
acceleration message - vec:(2.65576171875, 5.761328125, 6.5125976562500005) temp_celsius:22.71
angular velocity message - w:(-99.365234375, -145.20263671875, 33.935546875) temp_celsius:22.71
angle message - roll:36.6 pitch:-18.7 yaw:-79.0 version:18128
magnetic message - vec:(-4760, -881, -869) temp_celsius:0.0
quaternion message - q:0.754119873046875 0.14825439453125 -0.321533203125 -0.553009033203125
acceleration message - vec:(5.8474609375, 4.804296875, 9.53681640625) temp_celsius:22.71
angular velocity message - w:(-80.810546875, -12.75634765625, 25.20751953125) temp_celsius:22.71
angle message - roll:27.7 pitch:-27.9 yaw:-81.8 version:18128
magnetic message - vec:(-5360, -208, -631) temp_celsius:0.0
quaternion message - q:0.749847412109375 0.02935791015625 -0.33447265625 -0.57000732421875
acceleration message - vec:(4.39755859375, 3.885546875, 7.766308593750001) temp_celsius:22.71
angular velocity message - w:(-0.79345703125, -12.20703125, -1.64794921875) temp_celsius:22.71
angle message - roll:25.5 pitch:-27.7 yaw:-83.5 version:18128
magnetic message - vec:(-5528, 113, -565) temp_celsius:0.0
quaternion message - q:0.7413330078125 0.0118408203125 -0.32275390625 -0.588226318359375
acceleration message - vec:(4.72294921875, 2.8998046875, 8.072558593750001) temp_celsius:22.71
angular velocity message - w:(-31.6162109375, -21.30126953125, -0.67138671875) temp_celsius:22.71
angle message - roll:24.2 pitch:-28.5 yaw:-84.7 version:18128
magnetic message - vec:(-5586, 192, -516) temp_celsius:0.0
quaternion message - q:0.73492431640625 -0.004486083984375 -0.320556640625 -0.59747314453125
acceleration message - vec:(5.6273437500000005, 2.90458984375, 7.41220703125) temp_celsius:22.71
